51350824511,eaf,265,200
51350845816,gee,294,269
51350846697,efe,284,250
51350856623,bcf,63,315
51350870620,ccd,155,92
51350893268,gfg,173,90
51350894061,gfg,231,104
51350926845,bfg,116,230
51350937656,dde,173,99
51350943185,geg,213,181
51350986225,ffb,183,75
51350987312,dfb,85,316
51351017763,eff,298,72
51351054094,bcd,200,141
51351057887,edg,254,266
51351091762,gab,219,62
51351104570,bgb,211,64
51351105691,ffe,100,133
51351130912,ffb,119,73
51351158257,ecc,278,185
51351165308,edc,9,117
51351165609,ade,218,271
51351166442,dge,134,46
51351167505,ebb,11,81
51351182203,cee,157,25
51351189405,ddb,244,81
51351215512,cca,167,73
51351225357,bdc,295,214
51351236853,ecf,9,185
51351241583,ceb,128,90
51351252253,cfa,72,40
51351252279,cbg,195,55
51351274045,aad,169,146
51351283744,bab,238,114
51351284830,abb,34,288
51351290448,ddd,134,329
51351359294,ddg,81,28
51351379441,dce,82,61
51351394184,bed,115,110
51351406781,fca,147,78
51351454207,gda,198,271
51351454700,fdf,267,162
51351457306,cae,155,479
51351468365,ffd,142,63
51351478967,dca,10,125
51351481951,eae,34,151
51351484587,acf,282,98
51351490352,egb,8,236
51351521415,ced,164,240
51351531961,feg,170,170
51351538657,egd,159,11
51351626226,fca,250,85
51351640286,cbg,90,52
51351644010,dag,189,57
51351645459,fgc,88,108
51351692779,dba,143,229
51351705818,cea,204,65
51351719476,fbf,135,116
51351737630,dbf,40,120
51351738731,fba,144,222
51351774280,ggf,284,239
51351775998,gee,176,260
51351789609,gaa,145,40
51351792889,adc,258,5
51351803832,dae,53,33
51351849063,dfg,73,110
51351855103,aga,35,205
51351858077,ede,139,31
51351859299,ege,5,55
51351876793,cbf,67,91
51351883596,dcc,148,98
51351888179,cdc,263,235
51351908748,cbd,263,44
51351917895,bac,265,185
51351936291,fbd,273,15
51351937425,abe,241,69
51351951143,bgb,282,60
51351962336,afa,166,144
51351981215,gdf,49,195
51352000175,aac,51,60
51352012801,gag,164,89
51352062556,edd,52,227
51352092293,bga,46,73
51352097659,cfb,283,515
51352116091,dcc,238,97
51352145836,eef,147,14
51352170499,baa,187,81
51352171743,cgc,108,17
51352177608,caa,287,13
51352227982,aae,143,175
51352237429,gfb,197,238
51352281009,aaa,154,378
51352281595,dag,27,54
51352320159,ebc,67,132
51352328561,gbd,227,345
51352342183,geb,289,198
51352376033,bcb,260,31
51352388403,dab,210,64
51352393323,cfg,261,70
51352419717,bba,92,346
51352451923,ecd,296,297
51352456895,gdb,225,134
51352465538,dgd,254,219
51352475312,ccb,262,333
51352518060,feb,74,141
51352538897,bdd,51,167
51352547789,agf,208,153
51352577565,ffe,262,119
51352581742,cdg,184,5
51352583642,afc,161,88
51352586683,fga,260,226
51352591487,bde,289,234
51352693253,bcc,55,320
51352750257,bee,90,22
51352778721,feg,271,180
51352789896,eag,203,359
51352791811,fac,195,276
51352802849,eec,243,260
51352806221,def,126,178
51352832777,gfc,123,33
51352849184,acg,9,79
51352857990,ged,229,71
51352886558,gec,149,146
51352894155,eaa,214,244
51352913413,gce,3,128
51352916382,bce,41,167
51352927121,gge,234,76
51352931275,cec,32,8
51352933431,dfd,13,196
51352949832,ebf,30,29
51352953012,aff,202,11
51352968678,eff,15,72
51352969414,cdb,59,69
51352982256,gfb,146,202
51352990639,ada,100,5
51352999652,cge,259,147
51353027528,bbb,1,40
51353061047,gaf,47,77
51353068230,aba,222,280
51353068837,egf,242,146
51353072726,gef,44,40
51353074484,agg,199,313
51353082434,gbg,89,43
51353106312,egg,118,160
51353106492,ecb,17,274
51353115151,dbf,10,108
51353126367,dbg,92,133
51353139117,aed,10,92
51353149711,gcd,146,71
51353160835,aga,204,178
51353165867,ecg,128,114
51353168395,cga,82,139
51353189460,cdb,281,68
51353194174,cgg,218,48
51353196071,bge,228,143
51353203761,eab,292,70
51353233659,cdf,23,56
51353245631,bbb,100,42
51353247395,fdf,288,166
51353249015,fbg,139,18
51353263814,ddd,135,309
51353310776,faf,193,129
51353330273,bef,109,280
51353360249,ceg,256,87
51353408471,ccc,131,122
51353410787,ffg,43,271
51353413822,age,54,83
51353429581,gbf,116,264
51353430432,gga,36,145
51353449593,bae,54,5
51353452459,bdf,84,138
51353470042,gad,199,150
51353510162,abf,196,180
51353527404,afd,200,210
51353534183,dgb,36,244
51353536602,acc,131,286
51353539636,gcf,10,52
51353546335,cfd,285,91
51353558268,afa,88,165
51353574153,bfa,208,264
51353631016,bgg,154,151
51353658190,fcb,26,118
51353687648,fbc,54,206
51353748034,aff,5,11
51353795371,aef,90,157
51353802942,cab,221,125
51353815316,ced,137,261
51353831575,gea,221,34
51353843364,cca,243,70
51353894401,abd,279,68
51353911071,bee,220,24
51353917604,cce,31,165
51353932583,cga,188,150
51353936050,dgg,254,50
51353942070,gaf,258,80
51353943032,fef,132,125
51353945387,fae,82,156
51353980595,bab,116,121
51353987143,dcb,269,12
51353993315,bad,154,47
51354011114,gcg,18,124
51354017305,ega,100,154
51354024004,dbc,238,104
51354026037,gbg,86,36
51354033536,abc,154,329
51354081206,bgf,114,183
51354091211,eec,78,249
51354099082,dba,98,187
51354115868,dab,153,66
51354128765,bgd,105,124
51354167193,eba,242,116
51354200919,efg,171,40
51354223020,cbb,23,233
51354223900,fdd,274,325
51354224412,adg,254,56
51354236304,aeb,209,28
51354236867,eeg,46,9
51354239944,eaf,231,200
51354265220,acc,218,337
51354281848,bce,269,141
51354290110,gfc,78,32
51354295097,gbc,174,64
51354328302,gbb,187,123
51354342434,bcd,285,153
51354345276,aaa,271,343
51354360221,ffc,156,114
51354389027,dfg,152,117
51354403222,dec,201,143
51354415864,eee,30,39
51354420964,fdc,76,5
51354446875,afd,139,233
51354454379,gfa,2,195
51354473425,bae,194,5
51354476916,dab,60,52
51354480301,daa,86,74
51354504912,faa,168,316
51354512995,gde,245,39
51354520193,fee,190,93
51354542631,ebe,251,119
51354546467,daf,234,156
51354551174,gdg,182,163
51354557989,fbe,283,52
51354560342,eda,21,53
51354578756,eeb,169,124
51354590923,aea,251,47
51354594008,dae,256,33
51354610725,efe,110,235
51354619285,dfa,166,160
51354630960,deg,120,280
51354637081,fec,212,206
51354638832,agc,142,82
51354688259,gcd,29,71
51354705715,cbg,259,46
51354724167,bcg,14,723
51354749721,efa,37,353
51354751330,agd,2,227
51354758538,ead,118,18
51354765441,ggc,95,15
51354773780,dag,234,52
51354779492,deg,281,330
51354783753,gfe,187,175
51354809082,gad,111,168
51354810495,cfe,106,129
51354816813,gbc,135,69
51354841271,cad,238,631
51354861821,afb,46,100
51354863998,dgc,280,72
51354871850,cbf,31,76
51354879197,bbf,137,316
51354881652,gfb,183,161
51354883114,fad,182,166
51354892087,cda,53,105
51354897666,ceb,84,102
51354938849,cca,294,70
51354947726,cda,80,107
51354948906,fcf,175,180
51354971487,ace,52,437
51354973622,efd,129,178
51355018274,gbg,52,37
51355021908,fgc,112,120
51355022519,fdc,265,5
51355036504,agf,54,126
51355037660,ada,4,5
51355041164,eaa,152,229
51355090182,ccg,74,256
51355128921,dac,212,241
51355134756,gab,164,49
51355136989,aee,6,116
51355137835,aad,122,159
51355154437,beg,39,256
51355184105,ged,44,75
51355211612,cae,116,435
51355212811,feg,50,187
51355216945,afd,266,244
51355232420,aca,82,140
51355236384,fgg,190,131
51355237609,ccf,290,271
51355237616,bbg,36,145
51355242532,aec,124,5
51355264979,cfc,198,366
51355270251,cbc,194,187
51355275680,ffb,175,84
51355287168,baf,159,157
51355287364,gdf,288,185
51355290937,bbd,128,52
51355290972,efb,149,100
51355291686,bac,25,212
51355302311,dea,105,581
51355325055,add,66,130
51355363080,dbb,54,38
51355391545,fgd,279,142
51355393061,fcc,73,115
51355398297,ecd,17,285
51355399877,dbe,230,90
51355404068,agb,155,126
51355411718,cea,156,61
51355422736,dcb,175,10
51355434193,gfd,9,164
51355454979,gde,6,32
51355456806,fag,55,45
51355469150,ccf,104,295
51355493298,fgb,121,172
51355502902,gcb,217,5
51355519257,gcc,114,164
51355527181,ddf,1,103
51355539132,gec,282,167
51355539389,dga,269,253
51355550767,ggg,46,155
51355561162,dff,13,53
51355570817,cgf,179,5
51355579584,gba,257,196
51355585031,bfb,223,101
51355589262,gaa,296,47
51355598593,bfd,154,66
51355608092,eba,37,100
51355622056,cag,253,74
51355640011,ebd,26,80
51355644738,afe,11,84
51355653297,bfe,299,218
51355663782,dbg,204,142
51355692640,fgg,183,155
51355699755,edb,206,126
51355705398,ede,87,36
51355710456,bea,248,252
51355710918,cfa,55,34
51355714278,eca,294,30
51355719819,gfg,257,99
51355722062,dca,213,117
51355747208,bbe,33,5
51355775524,bag,287,290
51355779618,fdd,188,312
51355781976,fce,70,78
51355838535,gae,292,5
51355853322,afd,28,212
51355898881,dcf,86,240
51355901213,fed,269,17
51355949050,eab,150,57
51355954216,ccb,102,316
51355993240,efg,105,39
51355994112,edf,252,211
51356005396,fcc,151,95
51356035344,aec,283,5
51356066833,edb,176,100
51356101316,ece,199,38
51356104214,cgg,84,51
51356107714,fgf,255,76
51356115321,gcd,203,58
51356125971,bga,215,84
51356131889,fab,134,173
51356135892,cgd,89,165
51356153919,egc,74,281
51356154030,abc,206,348
51356165513,gbf,139,303
51356202975,acd,123,189
51356212702,egf,172,159
51356224043,dea,175,639
51356225471,dfc,89,137
51356231743,cde,25,240
51356233158,gca,245,91
51356238878,cgd,287,181
51356243535,dad,296,135
51356245738,gfg,85,98
51356258814,gee,195,234
51356261482,cde,101,223
51356262077,cac,220,227
51356289244,aac,149,49
51356307341,deb,53,116
51356311173,dcf,6,261
51356313987,fge,137,499
51356325579,ede,218,34
51356381081,dgd,71,249
51356383245,bdg,34,258
51356396766,fbf,153,138
51356414411,fdb,150,225
51356429519,dfe,148,141
51356447218,fdb,30,243
51356447678,ebe,106,95
51356448216,dfb,284,274
51356468974,bfd,212,54
51356469638,fde,54,155
51356471956,gdd,221,282
51356478794,ege,67,60
51356478997,aag,96,193
51356485460,ecf,63,201
51356505189,acb,40,121
51356508442,cef,6,245
51356525147,cef,238,235
51356555945,cdc,135,260
51356570166,gff,63,207
51356584784,ggf,186,279
51356631338,ggd,152,93
51356705885,dgf,38,169
51356706281,egb,188,219
51356735339,fed,26,14
51356745558,dbd,195,133
51356750647,aaf,288,223
51356766572,fea,218,387
51356797466,ecg,224,107
51356810869,fba,252,219
51356833171,gbd,113,310
51356836155,edb,241,88
51356839124,edg,186,313
51356850384,eba,32,112
51356872988,cdb,238,62
51356889247,dfe,181,153
51356925551,adg,48,47
51356928251,gge,52,78
51356930414,caf,255,163
51356951105,dcg,35,184
51356952289,gee,296,224
51356956333,cgd,48,152
51356967020,bad,96,41
51356980292,efg,170,42
51356989508,cac,10,199
51357012274,bfc,152,5
51357017679,bdb,235,70
51357025719,ffd,126,71
51357068337,ddc,55,197
51357075674,abb,81,282
51357085760,gfb,72,169
51357113340,edc,273,113
51357114789,gac,208,138
51357116152,aae,127,199
51357139218,efa,238,300
51357143320,afg,284,20
51357166485,dcd,248,39
51357183125,dbb,233,44
51357186106,bde,135,236
51357189052,cfc,102,296
51357195448,agc,118,75
51357201680,caa,180,14
51357214241,aaf,160,189
51357223992,bgb,169,52
51357242049,fda,93,150
51357251431,aba,142,305
51357261058,edc,2,119
51357272135,ccd,270,90
51357277118,egd,291,9
51357291101,cce,172,186
51357306348,fga,33,201
51357306758,fcg,140,235
51357310334,gge,70,63
51357318866,bcf,85,337
51357340328,eda,173,48
51357357191,gbg,132,31
51357359788,ccd,214,104
51357379146,gce,80,144
51357428202,cgb,258,43
51357451140,ccc,293,104
51357476732,cfe,11,130
51357502881,fff,54,51
51357544090,dfb,220,271
51357546462,dde,243,111
51357556708,cgc,275,19
51357557520,ddg,227,24
51357650964,ebg,288,103
51357667246,eac,280,68
51357668908,dee,215,17
51357691100,gbb,60,145
51357691762,gdg,210,164
51357713759,bec,143,250
51357720454,gbe,37,29
51357741606,abb,74,324
51357742764,cff,12,147
51357748947,gce,27,145
51357770508,daa,114,75
51357778051,egb,128,214
51357788039,cbe,252,141
51357791481,edg,19,356
51357812929,cba,118,312
51357816078,adf,247,17
51357818057,fbb,298,230
51357822890,dgg,206,58
51357849725,aac,56,52
51357854654,bff,144,230
51357858347,fca,100,79
51357864492,abg,200,141
51357882850,fcd,182,12
51357889359,fdd,165,296
51357909297,gff,171,194
51357926148,bbd,35,47
51357932586,feg,186,205
51357944670,bad,74,35
51357948252,bdd,166,198
51357991271,add,39,145
51357996516,gbc,39,60
51358004636,gfc,39,32
51358017411,agg,192,341
51358027231,bgb,280,58
51358032271,ddd,43,287
51358034124,cab,169,125
51358052612,fgb,80,168
51358091661,fca,88,71
51358108686,fgb,94,139
51358111096,dcc,89,97
51358119265,dda,281,246
51358157071,fgc,278,135
51358189415,fgd,222,157
51358206103,dgc,200,75
51358234497,ebf,21,26
51358239216,aea,282,39
51358244053,cbb,230,270
51358253210,bcd,128,123
51358324234,aff,45,9
51358325050,fbf,282,133
51358384900,ebb,109,67
51358391809,aeg,287,206
51358403180,dba,293,172
51358411180,dbf,194,95
51358413384,ggb,32,233
51358424774,ccf,30,312
51358425836,egf,145,127
51358432985,dab,253,45
51358480490,aab,172,150
51358485640,cde,101,227
51358498650,bbe,20,5
51358499208,abe,144,66
51358510166,eeg,227,8
51358541095,afb,282,94
51358570373,ddb,289,69
51358570623,cdd,183,248
51358629541,ece,48,30
51358649105,gad,296,181
51358660938,gcg,152,127
51358707871,fbg,69,15
51358717024,gdc,141,72
51358720958,ecb,175,230
51358734039,gdb,203,155
51358735588,faa,5,255
51358766926,eed,147,61
51358782687,beb,176,263
51358790992,ded,18,125
51358812488,eba,200,120
51358863078,bgc,32,129
51358876321,cgg,119,60
51358882284,agb,207,120
51358921687,ecc,181,173
51358939515,ecf,79,211
51358999276,bca,234,91
51359017962,acd,264,190
51359061754,eea,122,44
51359067823,fac,214,259
51359079532,geg,232,177
51359090275,acf,110,88
51359091658,fac,191,271
51359097332,bcg,216,802
51359100873,bdf,57,121
51359103865,cef,165,237
51359129003,bec,60,235
51359132435,cab,81,110
51359139493,cbd,171,45
51359154345,bag,297,249
51359164380,acg,287,83
51359185938,bda,118,178
51359192734,edg,29,331
51359202143,gcf,30,51
51359218282,efg,239,40
51359240900,efc,248,239
51359248958,deg,93,320
51359277314,bcd,280,140
51359282050,dce,285,65
51359315734,fee,262,100
51359322231,gea,294,35
51359377017,fge,118,528
51359386022,age,134,68
51359393828,eef,39,15
51359394047,ega,244,164
51359454241,gfa,273,216
51359475483,fdb,41,204
51359484809,ffa,48,86
51359514910,fdg,95,204
51359515455,eee,244,39
51359528209,afe,221,85
51359547386,bdc,28,192
51359548225,ffa,290,86
51359559038,bba,93,321
51359564388,cgc,200,22
51359567312,acc,87,347
51359570228,baa,97,83
51359576627,fab,123,176
51359596934,cea,98,53
51359600427,bed,53,110
51359625790,fda,174,174
51359630759,dfc,114,117
51359647258,gcf,47,47
51359663597,cff,218,142
51359678932,afb,94,92
51359692714,gff,178,215
51359697172,bcc,102,313
51359713911,eae,241,179
51359765073,fbc,102,187
51359776556,gee,196,239
51359806127,fbc,180,185
51359808345,afc,181,102
51359830645,abb,181,369
51359833599,bbc,56,285
51359835896,gaa,281,41
51359865855,dcb,52,9
51359904093,gde,272,30
51359906955,adb,273,162
51359916763,ffg,287,319
51359925348,fbd,169,17
51359943634,fbe,115,47
51359950401,bfc,214,5
51359953625,bcg,200,954
51359954661,ebc,154,150
51359969156,agf,186,102
51359985601,dgb,13,224
51360018487,ade,70,276
51360036495,bge,4,164
51360042812,bea,14,287
51360082481,gbb,127,165
51360106470,ace,141,489
51360130020,age,61,65
51360133218,bbe,121,5
51360140709,aga,242,211
51360146222,ged,240,82
51360149746,adb,236,189
51360164777,dae,178,29
51360185854,dag,137,58
51360189494,acc,176,312
51360193879,fec,232,212
51360231889,eaa,219,254
51360238234,bab,172,108
51360248495,cee,203,28
51360293484,ebe,253,111
51360305808,def,276,174
51360348812,afa,138,193
51360350729,eda,98,45
51360365059,gfb,274,158
51360370385,ccb,62,376
51360383350,gga,140,165
51360396650,fdd,21,290
51360418041,dda,267,270
51360439051,dfg,63,100
51360447867,bce,207,114
51360455575,abf,150,201
51360494824,deb,15,110
51360503192,bfe,244,180
51360518659,aed,198,104
51360525588,cdb,283,60
51360539431,dda,279,305
51360555116,bbe,108,5
51360580533,fed,222,14
51360593648,bff,25,227
51360602361,dgg,211,47
51360606072,cca,228,79
51360627458,feb,214,139
51360642853,aba,96,253
51360642999,dcc,12,81
51360673272,bdg,118,252
51360683721,fcb,84,134
51360693279,dge,83,48
51360694586,cdd,87,292
51360699232,cce,8,187
51360706280,bcb,175,31
51360714492,eff,52,73
51360721133,def,220,194
51360742105,dbe,291,100
51360755960,abb,20,295
51360760121,eag,39,355
51360760162,bfg,107,269
51360772084,edc,208,110
51360788969,eca,13,32
51360793659,gge,205,68
51360793810,ccd,169,105
51360821882,agg,11,286
51360825960,eaa,26,281
51360855034,gag,262,105
51360868914,bbd,251,46
51360895293,daf,44,148
51360896031,eeg,295,8
51360900346,daa,203,84
51360926041,bfe,139,153
51360933669,fab,281,202
51360951842,ggc,221,15
51360964524,bbg,160,152
51360969975,ffe,91,119
51360973085,bce,274,104
51360983034,fgc,259,160
51360990812,ada,3,5
51360994219,cbc,9,200
51360999260,aec,144,5
51361000268,dbc,33,102
51361010575,bbe,90,5
51361012517,fgg,259,155
51361014053,ebd,27,92
51361020888,gba,4,203
51361030183,dac,125,265
51361036702,gac,190,160
51361044302,bec,246,230
51361047701,gae,237,5
51361091733,bbg,35,155
51361155150,ege,149,55
51361160764,gab,106,44
51361197160,adc,216,5
51361209035,eef,182,14
51361214635,edf,287,244
51361215072,abf,142,170
51361216097,ced,269,274
51361230534,bgg,38,132
51361230821,dcg,220,217
51361270153,eec,128,256
51361293568,cbe,284,128
51361308538,gea,240,35
51361316139,gcg,196,148
51361327938,ada,179,5
51361328051,edd,95,188
51361358994,bgb,94,69
51361387533,cab,281,103
51361393564,cfd,24,80
51361412241,efd,245,153
51361415970,ddg,165,25
51361428968,gfg,87,80
51361430795,dfd,249,162
51361434670,bbc,92,333
51361435575,gda,229,254
51361442336,cfb,35,576
51361447208,bbf,203,350
51361456295,dda,169,323
51361486595,dab,224,49
51361491993,cdf,161,56
51361509118,fcg,31,256
51361512451,egd,26,7
51361522878,gbf,1,360
51361533038,cgf,212,5
51361535293,aaf,246,217
51361543502,cga,139,139
51361558429,bae,120,5
51361612520,fbf,165,158
51361621318,ggg,184,175
51361629526,gcb,72,5
51361649718,fbc,196,185
51361691118,edd,108,180
51361691291,cda,267,113
51361702338,gfd,1,147
51361734371,bgf,48,172
51361741675,baf,23,125
51361758855,dgf,147,153
51361770314,cgg,84,64
51361773430,gef,160,38
51361777753,dee,174,20
51361787247,gdd,178,248
51361802032,fgb,219,140
51361817697,cgd,165,170
51361820020,egb,85,186
51361820480,dfg,287,98
51361841068,afe,283,84
51361850454,gae,251,5
51361852834,abe,283,58
51361859509,cec,162,6
51361865477,fbg,85,16
51361872368,fff,216,42
51361881591,ceg,267,86
51361895987,edg,69,291
51361910249,dca,230,138
51361934316,bbe,78,5
51361934535,ceg,261,90
51361959516,gce,167,156
51361966645,fdf,158,136
51361976986,cfg,54,74
51361989849,bdf,167,119
51362001044,agg,230,308
51362002746,fef,80,105
51362056007,bfa,157,232
51362061166,ggd,50,95
51362075311,dcf,181,263
51362079266,dag,139,48
51362104715,ecf,138,206
51362118645,eee,143,44
51362135371,cee,27,31
51362168094,bbb,16,48
51362181907,aed,196,123
51362187223,eba,296,130
51362240797,bga,192,73
51362256957,fcd,193,14
51362279703,ecc,297,200
51362279743,feb,122,132
51362304722,eac,1,68
51362322296,geb,106,203
51362324894,dfb,51,235
51362327603,fec,274,188
51362334410,faf,95,122
51362335652,aaa,57,322
51362340712,cdg,159,5
51362357541,ead,240,15
51362368654,bgb,199,60
51362374497,add,125,117
51362402099,cgd,105,149
51362419591,gcf,128,55
51362448817,egf,34,101
51362492872,add,73,120
51362512642,fbb,191,255
51362524222,eeb,233,112
51362540573,ffc,59,116
51362561487,efa,128,324
51362574626,dbd,86,140
51362608525,aeg,68,166
51362615926,efe,158,249
51362627200,ecf,272,197
51362641301,feb,135,120
51362641601,fgg,225,139
51362647018,aca,5,127
51362665074,caf,173,135
51362668985,cdc,269,208
51362680924,bgg,202,129
51362711952,egg,194,169
51362743799,gca,171,91
51362747440,dce,67,72
51362784266,cfb,297,535
51362817964,aee,246,128
51362821863,gfe,215,175
51362832423,gdd,37,270
51362835978,eee,151,35
51362851785,cbc,77,180
51362877336,aag,225,183
51362883299,cad,258,643
51362901392,bef,122,288
51362923678,cge,173,141
51362932039,ceb,127,107
51362936398,ddf,64,115
51362937418,fae,133,174
51362956866,dff,152,57
51362970962,cab,128,99
51362982984,abd,262,75
51362989134,fdc,270,5
51363021393,ecb,226,243
51363046578,adg,102,53
51363049122,gad,291,157
51363065992,dba,65,144
51363084782,bdc,251,218
51363106663,fac,125,249
51363116801,afd,3,175
51363125695,aeb,178,31
51363133576,fdb,258,189
51363146039,fcg,153,212
51363150908,eaf,183,190
51363162610,adg,257,51
51363173247,fec,182,195
51363179471,bgc,106,114
51363232716,cgb,259,39
51363262699,dbg,218,151
51363272788,gdf,299,149
51363279137,faf,61,123
51363290215,dfa,49,132
51363295451,aad,129,171
51363314877,abc,98,414
51363316455,eea,254,35
51363317014,gde,127,31
51363331017,cbb,220,253
51363357297,fcc,87,104
51363358842,efb,150,101
51363361113,abd,263,71
51363383275,adb,43,207
51363414057,beg,131,235
51363435353,gaf,66,78
51363444706,fee,299,90
51363462872,gaa,250,45
51363464770,abc,151,463
51363484731,aaa,155,370
51363485966,bac,214,171
51363493007,bdf,86,105
51363506475,cag,136,72
51363549759,gbf,3,316
51363549897,fgd,214,149
51363551454,fef,72,113
51363562299,dga,173,275
51363580834,beg,37,206
51363603231,dda,210,271
51363606546,fgf,68,70
51363611075,aef,82,185
51363621012,ceg,72,79
51363624093,eaa,293,238
51363632148,deg,64,323
51363638419,gbf,211,259
51363662504,eab,115,57
51363685596,bee,183,23
51363702256,ddd,100,252
51363702329,fcf,22,174
51363714205,fcg,212,201
51363746958,fba,63,229
51363749588,fbd,99,19
51363770237,bcg,111,849
51363785845,gbe,82,33
51363786039,cfc,219,284
51363800623,cae,39,430
51363864847,bcb,247,31
51363886848,ede,137,38
51363904910,cec,88,5
51363910496,cbd,93,48
51363912096,bge,128,136
51363912349,gef,207,33
51363927473,dde,111,124
51363945178,fee,117,84
51363950729,dbf,250,86
51363965615,faa,120,267
51363970943,cff,91,130
51363975813,bgc,65,109
51364009646,geg,86,182
51364028423,bgd,221,116
51364070560,agd,181,206
51364133934,ccf,153,274
51364145587,ccg,232,261
51364146200,gfa,134,183
51364155534,aea,99,37
51364161355,ddc,267,163
51364164909,ece,69,25
51364182689,fce,173,82
51364189874,bag,66,249
51364191063,aae,214,228
51364218575,dec,281,121
51364239843,gce,182,137
51364249490,adc,33,5
51364278085,gfb,191,159
51364299515,bgd,196,133
51364307283,bfb,46,83
51364323441,adf,293,15
51364323593,ffa,6,97
51364327801,dea,297,639
51364335775,ggf,243,304
51364338570,cfc,272,289
51364344520,afb,5,109
51364358131,bee,191,23
51364362056,deg,274,361
51364380628,ddc,246,133
51364394562,faa,263,229
51364404874,bfb,280,78
51364433033,fgd,64,162
51364434346,cfa,196,33
51364434628,bac,174,184
51364447415,fag,289,44
51364464166,gec,111,151
51364471661,acc,174,330
51364471886,egc,192,306
51364482484,gag,58,119
51364485714,fff,133,41
51364488600,gfg,82,70
51364492169,dga,291,299
51364512312,gda,204,266
51364522047,bcf,148,357
51364533662,ddg,200,27
51364544564,fdf,246,126
51364546791,fad,190,172
51364558746,ffb,9,92
51364588170,def,203,190
51364588828,cbf,145,63
51364591535,efb,1,107
51364602282,bbf,18,388
51364612563,aed,192,108
51364640043,dge,236,48
51364648671,cef,123,265
51364649134,age,83,70
51364672252,egc,155,278
51364676742,cbg,83,38
51364699520,dad,136,116
51364726298,eda,225,45
51364731063,ebg,127,111
51364776543,aad,192,194
51364791155,fbb,66,280
51364794231,afa,161,169
51364813540,dbd,250,120
51364827975,dgd,260,204
51364831857,fdd,95,232
51364884069,bdb,285,68
51364902091,egg,145,136
51364927808,cfb,117,454
51364948519,bfd,185,57
51364961632,dag,240,43
51364963576,add,220,136
51364977783,egc,279,266
51364987876,agf,140,113
51365000179,ded,237,120
51365001939,dfe,285,175
51365011814,cdb,73,66
51365012844,dbb,147,40
51365014091,fea,72,332
51365039792,caf,26,140
51365074488,gce,217,158
51365099510,afg,162,19
51365125174,ggc,83,16
51365161035,cce,193,149
51365180635,bcc,242,300
51365182816,cda,98,119
51365195679,gdc,292,70
51365220640,fge,297,607
51365237744,daf,84,168
51365241506,fdb,213,211
51365249547,ecg,221,120
51365262483,fbg,203,17
51365265002,dfa,87,110
51365265262,cba,93,252
51365271198,aba,282,232
51365273839,dab,142,45
51365275369,fad,181,185
51365285772,aga,30,227
51365286592,ecd,153,282
51365296343,dcg,263,251
51365297575,aag,262,217
51365317764,bab,253,111
51365325332,abg,10,167
51365346367,fdd,34,264
51365346559,dga,124,334
51365413657,feg,58,200
51365421497,cfe,105,127
51365425714,bdf,217,105
51365426824,gcc,15,144
51365453231,fde,119,139
51365470732,def,167,157
51365496980,eec,241,296
51365552614,ecd,150,310
51365576136,beb,196,239
51365593568,acg,25,66
51365593864,cgc,23,25
51365599469,eeg,125,8
51365600676,acg,147,73
51365619965,cac,131,197
51365700611,geg,7,171
51365706160,bcc,19,330
51365706316,ffd,230,57
51365759572,ebc,183,160
51365762788,dbb,151,44
51365788260,dcd,71,33
51365791102,dba,261,168
51365798700,bfa,230,204
51365822600,dcg,214,263
51365834917,aff,19,8
51365876840,fed,8,13
51365908791,gcd,286,59
51365914574,ced,182,241
51365920382,agb,34,98
51365925566,aca,248,115
51365930657,fae,240,146
51365940204,fff,163,45
51365967378,aaf,27,195
51365985943,bgg,61,107
51366010337,acb,206,142
51366022347,gfc,18,26
51366026530,aac,253,57
51366037494,fec,207,173
51366040382,caa,24,11
51366054550,bde,199,247
51366056908,cad,114,585
51366064768,ega,35,149
51366091201,geb,244,203
51366094177,gbd,282,359
51366107513,fbe,256,49
51366114102,fac,9,224
51366137657,fbd,101,22
51366183892,gda,263,297
51366224009,dgc,105,71
51366227765,edb,193,81
51366247525,gdg,216,185
51366256990,edf,298,273
51366281736,dfc,295,131
51366282108,fdb,201,242
51366307693,cce,231,123
51366332025,bbe,12,5
51366339838,fga,150,170
51366343789,adf,90,16
51366353682,cag,138,74
51366377152,faf,33,134
51366402585,dgg,224,38
51366425870,bfc,238,5
51366426768,daf,69,174
51366432524,dcc,120,93
51366432735,fbb,65,333
51366438300,dcg,220,265
51366444010,efa,180,353
51366462049,gbg,114,34
51366485485,fac,269,226
51366490162,egb,179,202
51366490600,cfb,146,463
51366503167,cde,170,192
51366507537,dda,262,246
51366523067,gdb,110,147
51366536848,cdc,233,226
51366621083,gcg,111,121
51366642817,fdf,141,115
51366663010,gbc,236,61
51366680327,cfd,182,70
51366695004,cbb,8,240
51366700595,bbg,42,173
51366738514,ccb,225,300
51366748702,fff,26,48
51366759209,eed,164,56
51366807141,ffe,169,97
51366823924,cbb,203,264
51366834564,dca,68,143
51366860698,cdd,130,236
51366889043,fda,184,186
51366894294,efe,156,246
51366911949,fac,299,244
51366963439,fca,11,71
51366974051,bba,118,295
51366979160,abb,106,268
51366983098,aea,150,41
51366984495,fcd,2,12
51367000479,gaf,159,77
51367001841,efd,299,126
51367041246,ebf,139,20
51367048829,bgf,127,201
51367077133,bbb,202,38
51367082631,gfc,68,24
51367090867,fgf,180,56
